"cbsa_code","state_code","county_code","site_number","date_local","parameter_code","units_of_measure","sample_duration","aqi","arithmetic_mean","marathon"
"35620","34","003","0010","2015-11-01","88101","Micrograms/cubic meter (LC)","24-HR BLK AVG",54,10.6,"NYC"
"35620","34","003","0010","2015-11-01","88101","Micrograms/cubic meter (LC)","24-HR BLK AVG",54,10.6,"NYC"
"35620","34","003","0010","2015-11-01","88101","Micrograms/cubic meter (LC)","24-HR BLK AVG",54,10.6,"NYC"
"35620","36","005","0110","2015-11-01","88101","Micrograms/cubic meter (LC)","24-HR BLK AVG",45,8.1,"NYC"
"35620","36","081","0124","2015-11-01","88101","Micrograms/cubic meter (LC)","24-HR BLK AVG",46,8.2,"NYC"
"35620","36","005","0110","2015-11-01","88101","Micrograms/cubic meter (LC)","24-HR BLK AVG",45,8.1,"NYC"
"35620","36","081","0124","2015-11-01","88101","Micrograms/cubic meter (LC)","24-HR BLK AVG",46,8.2,"NYC"
"35620","36","005","0110","2015-11-01","88101","Micrograms/cubic meter (LC)","1 HOUR",NA,8.1,"NYC"
"35620","36","081","0124","2015-11-01","88101","Micrograms/cubic meter (LC)","1 HOUR",NA,8.2625,"NYC"
"35620","36","005","0110","2015-11-01","88101","Micrograms/cubic meter (LC)","24-HR BLK AVG",45,8.1,"NYC"
"35620","36","081","0124","2015-11-01","88101","Micrograms/cubic meter (LC)","24-HR BLK AVG",46,8.2,"NYC"
"35620","36","005","0110","2015-11-01","88101","Micrograms/cubic meter (LC)","24-HR BLK AVG",45,8.1,"NYC"
"35620","36","081","0124","2015-11-01","88101","Micrograms/cubic meter (LC)","24-HR BLK AVG",46,8.2,"NYC"
"35620","36","005","0110","2015-11-01","88101","Micrograms/cubic meter (LC)","24-HR BLK AVG",45,8.1,"NYC"
"35620","36","081","0124","2015-11-01","88101","Micrograms/cubic meter (LC)","24-HR BLK AVG",46,8.2,"NYC"
"35620","36","005","0110","2015-11-01","88101","Micrograms/cubic meter (LC)","24-HR BLK AVG",45,8.1,"NYC"
"35620","36","081","0124","2015-11-01","88101","Micrograms/cubic meter (LC)","24-HR BLK AVG",46,8.2,"NYC"
"35620","36","005","0110","2015-11-01","88101","Micrograms/cubic meter (LC)","24-HR BLK AVG",45,8.1,"NYC"
"35620","36","081","0124","2015-11-01","88101","Micrograms/cubic meter (LC)","24-HR BLK AVG",46,8.2,"NYC"
"35620","36","005","0110","2015-11-01","88101","Micrograms/cubic meter (LC)","24-HR BLK AVG",45,8.1,"NYC"
"35620","36","081","0124","2015-11-01","88101","Micrograms/cubic meter (LC)","24-HR BLK AVG",46,8.2,"NYC"
"35620","36","059","0005","2015-11-01","88502","Micrograms/cubic meter (LC)","24-HR BLK AVG",51,9.3,"NYC"
"35620","36","059","0005","2015-11-01","88502","Micrograms/cubic meter (LC)","1 HOUR",NA,9.304167,"NYC"
"35620","36","119","2004","2015-11-01","88502","Micrograms/cubic meter (LC)","24-HR BLK AVG",50,9,"NYC"
"35620","36","119","2004","2015-11-01","88502","Micrograms/cubic meter (LC)","1 HOUR",NA,9.070833,"NYC"
"35620","36","103","0009","2015-11-01","88502","Micrograms/cubic meter (LC)","24-HR BLK AVG",54,10.6,"NYC"
"35620","36","103","0009","2015-11-01","88502","Micrograms/cubic meter (LC)","1 HOUR",NA,10.616667,"NYC"
"35620","36","071","0002","2015-11-01","88502","Micrograms/cubic meter (LC)","24-HR BLK AVG",42,7.5,"NYC"
"35620","36","071","0002","2015-11-01","88502","Micrograms/cubic meter (LC)","1 HOUR",NA,7.591667,"NYC"
"35620","36","005","0080","2015-11-01","88502","Micrograms/cubic meter (LC)","24-HR BLK AVG",51,9.3,"NYC"
"35620","36","005","0080","2015-11-01","88502","Micrograms/cubic meter (LC)","1 HOUR",NA,9.395833,"NYC"
"35620","36","005","0112","2015-11-01","88502","Micrograms/cubic meter (LC)","24-HR BLK AVG",48,8.6,"NYC"
"35620","36","005","0112","2015-11-01","88502","Micrograms/cubic meter (LC)","1 HOUR",NA,8.6625,"NYC"
"35620","36","047","0052","2015-11-01","88502","Micrograms/cubic meter (LC)","24-HR BLK AVG",50,9,"NYC"
"35620","36","047","0052","2015-11-01","88502","Micrograms/cubic meter (LC)","1 HOUR",NA,9,"NYC"
"35620","36","047","0118","2015-11-01","88502","Micrograms/cubic meter (LC)","24-HR BLK AVG",53,10.3,"NYC"
"35620","36","047","0118","2015-11-01","88502","Micrograms/cubic meter (LC)","1 HOUR",NA,10.358333,"NYC"
"35620","36","061","0115","2015-11-01","88502","Micrograms/cubic meter (LC)","24-HR BLK AVG",54,10.5,"NYC"
"35620","36","061","0115","2015-11-01","88502","Micrograms/cubic meter (LC)","1 HOUR",NA,10.525,"NYC"
"35620","36","081","0120","2015-11-01","88502","Micrograms/cubic meter (LC)","24-HR BLK AVG",52,9.7,"NYC"
"35620","36","081","0120","2015-11-01","88502","Micrograms/cubic meter (LC)","1 HOUR",NA,9.741667,"NYC"
"35620","36","085","0055","2015-11-01","88502","Micrograms/cubic meter (LC)","24-HR BLK AVG",55,11.1,"NYC"
"35620","36","085","0055","2015-11-01","88502","Micrograms/cubic meter (LC)","1 HOUR",NA,11.186957,"NYC"
"35620","36","085","0111","2015-11-01","88502","Micrograms/cubic meter (LC)","24-HR BLK AVG",54,10.6,"NYC"
"35620","36","085","0111","2015-11-01","88502","Micrograms/cubic meter (LC)","1 HOUR",NA,10.629167,"NYC"
"35620","36","061","0128","2015-11-01","88502","Micrograms/cubic meter (LC)","24-HR BLK AVG",54,10.6,"NYC"
"35620","36","061","0128","2015-11-01","88502","Micrograms/cubic meter (LC)","1 HOUR",NA,10.6,"NYC"
"35620","36","061","0134","2015-11-01","88502","Micrograms/cubic meter (LC)","24-HR BLK AVG",55,11.1,"NYC"
"35620","36","061","0134","2015-11-01","88502","Micrograms/cubic meter (LC)","1 HOUR",NA,11.191667,"NYC"
"35620","36","061","0135","2015-11-01","88502","Micrograms/cubic meter (LC)","24-HR BLK AVG",48,8.7,"NYC"
"35620","36","061","0135","2015-11-01","88502","Micrograms/cubic meter (LC)","1 HOUR",NA,8.720833,"NYC"
"35620","36","087","0005","2015-11-01","88502","Micrograms/cubic meter (LC)","24-HR BLK AVG",52,9.7,"NYC"
"35620","36","087","0005","2015-11-01","88502","Micrograms/cubic meter (LC)","1 HOUR",NA,9.779167,"NYC"
"35620","34","019","0001","2015-11-01","88502","Micrograms/cubic meter (LC)","24-HR BLK AVG",46,8.2,"NYC"
"35620","34","019","0001","2015-11-01","88502","Micrograms/cubic meter (LC)","1 HOUR",NA,8.275,"NYC"
"35620","34","039","2003","2015-11-01","88502","Micrograms/cubic meter (LC)","24-HR BLK AVG",57,12.3,"NYC"
"35620","34","039","2003","2015-11-01","88502","Micrograms/cubic meter (LC)","1 HOUR",NA,12.395833,"NYC"
"35620","34","017","1003","2016-11-06","88101","Micrograms/cubic meter (LC)","24 HOUR",27,4.8,"NYC"
"35620","34","039","0004","2016-11-06","88101","Micrograms/cubic meter (LC)","24 HOUR",26,4.7,"NYC"
"35620","36","081","0124","2016-11-06","88101","Micrograms/cubic meter (LC)","24 HOUR",43,7.8,"NYC"
"35620","34","029","2002","2016-11-06","88101","Micrograms/cubic meter (LC)","24 HOUR",33,5.9,"NYC"
"35620","34","017","1003","2016-11-06","88101","Micrograms/cubic meter (LC)","24 HOUR",27,4.8,"NYC"
"35620","34","039","0004","2016-11-06","88101","Micrograms/cubic meter (LC)","24 HOUR",26,4.7,"NYC"
"35620","36","081","0124","2016-11-06","88101","Micrograms/cubic meter (LC)","24 HOUR",43,7.8,"NYC"
"35620","34","029","2002","2016-11-06","88101","Micrograms/cubic meter (LC)","24 HOUR",33,5.9,"NYC"
"35620","34","017","1003","2016-11-06","88101","Micrograms/cubic meter (LC)","24 HOUR",27,4.8,"NYC"
"35620","34","039","0004","2016-11-06","88101","Micrograms/cubic meter (LC)","24 HOUR",26,4.7,"NYC"
"35620","36","081","0124","2016-11-06","88101","Micrograms/cubic meter (LC)","24 HOUR",43,7.8,"NYC"
"35620","34","029","2002","2016-11-06","88101","Micrograms/cubic meter (LC)","24 HOUR",33,5.9,"NYC"
"35620","34","017","1003","2016-11-06","88101","Micrograms/cubic meter (LC)","24 HOUR",27,4.8,"NYC"
"35620","34","039","0004","2016-11-06","88101","Micrograms/cubic meter (LC)","24 HOUR",26,4.7,"NYC"
"35620","36","081","0124","2016-11-06","88101","Micrograms/cubic meter (LC)","24 HOUR",43,7.8,"NYC"
"35620","34","029","2002","2016-11-06","88101","Micrograms/cubic meter (LC)","24 HOUR",33,5.9,"NYC"
"35620","34","017","1003","2016-11-06","88101","Micrograms/cubic meter (LC)","24 HOUR",27,4.8,"NYC"
"35620","34","039","0004","2016-11-06","88101","Micrograms/cubic meter (LC)","24 HOUR",26,4.7,"NYC"
"35620","36","081","0124","2016-11-06","88101","Micrograms/cubic meter (LC)","24 HOUR",43,7.8,"NYC"
"35620","34","029","2002","2016-11-06","88101","Micrograms/cubic meter (LC)","24 HOUR",33,5.9,"NYC"
"35620","34","017","1003","2016-11-06","88101","Micrograms/cubic meter (LC)","24 HOUR",27,4.8,"NYC"
"35620","34","039","0004","2016-11-06","88101","Micrograms/cubic meter (LC)","24 HOUR",26,4.7,"NYC"
"35620","36","081","0124","2016-11-06","88101","Micrograms/cubic meter (LC)","24 HOUR",43,7.8,"NYC"
"35620","34","029","2002","2016-11-06","88101","Micrograms/cubic meter (LC)","24 HOUR",33,5.9,"NYC"
"35620","34","017","1003","2016-11-06","88101","Micrograms/cubic meter (LC)","24 HOUR",27,4.8,"NYC"
"35620","34","039","0004","2016-11-06","88101","Micrograms/cubic meter (LC)","24 HOUR",26,4.7,"NYC"
"35620","36","081","0124","2016-11-06","88101","Micrograms/cubic meter (LC)","24 HOUR",43,7.8,"NYC"
"35620","34","029","2002","2016-11-06","88101","Micrograms/cubic meter (LC)","24 HOUR",33,5.9,"NYC"
"35620","34","017","1003","2016-11-06","88101","Micrograms/cubic meter (LC)","24 HOUR",27,4.8,"NYC"
"35620","34","039","0004","2016-11-06","88101","Micrograms/cubic meter (LC)","24 HOUR",26,4.7,"NYC"
"35620","36","081","0124","2016-11-06","88101","Micrograms/cubic meter (LC)","24 HOUR",43,7.8,"NYC"
"35620","34","029","2002","2016-11-06","88101","Micrograms/cubic meter (LC)","24 HOUR",33,5.9,"NYC"
"35620","34","019","0001","2016-11-06","44201","Parts per million","1 HOUR",NA,0.026304,"NYC"
"35620","34","017","0006","2016-11-06","44201","Parts per million","1 HOUR",NA,0.023375,"NYC"
